class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
rest,0.5777056813240051,0.2319144606590271,-0.4204722046852112,0.9999938011169434,0.5867254137992859,0.21649789810180664,-0.4017690122127533,0.9999759197235107,0.591863751411438,0.21684059500694275,-0.40179991722106934,0.9999741315841675,0.595764696598053,0.2173921763896942,-0.40178602933883667,0.9999721050262451,0.5716187357902527,0.21834611892700195,-0.40327197313308716,0.9999701976776123,0.5667272806167603,0.21924257278442383,-0.40329617261886597,0.9999672174453735,0.5623939633369446,0.2202238142490387,-0.40333375334739685,0.9999644756317139,0.6018375158309937,0.22745022177696228,-0.26321789622306824,0.9999490976333618,0.5593820214271545,0.22777342796325684,-0.2707873284816742,0.9999386072158813,0.5879781246185303,0.2517964839935303,-0.36649230122566223,0.9999942779541016,0.5693551898002625,0.2520819902420044,-0.36876362562179565,0.9999926090240479,0.6396139860153198,0.3355880081653595,-0.1527215540409088,0.9999892711639404,0.5248146057128906,0.3342239260673523,-0.18341279029846191,0.9999732971191406,0.6459997296333313,0.4643257260322571,-0.08530901372432709,0.9896456003189087,0.5158709287643433,0.46985578536987305,-0.13175202906131744,0.9809123873710632,0.6403989195823669,0.5882051587104797,-0.21137002110481262,0.9863307476043701,0.507402777671814,0.5885129570960999,-0.2412743866443634,0.9692209362983704,0.6398847699165344,0.6218005418777466,-0.24995236098766327,0.9706444144248962,0.5041072964668274,0.6237998604774475,-0.2809733748435974,0.9472405314445496,0.6320050954818726,0.6214783787727356,-0.2905513048171997,0.9726358652114868,0.5120337605476379,0.6234222054481506,-0.3236424922943115,0.9502230286598206,0.6294790506362915,0.6117348074913025,-0.22928771376609802,0.9672487378120422,0.5161070227622986,0.6127092242240906,-0.2599782347679138,0.9416269659996033,0.6040395498275757,0.5764878988265991,0.013018202967941761,0.9998657703399658,0.5425169467926025,0.5737539529800415,-0.013144818134605885,0.9998038411140442,0.5967715978622437,0.7492572665214539,0.022407568991184235,0.9822924733161926,0.5426833033561707,0.7455826997756958,0.01337810792028904,0.9851598143577576,0.5885340571403503,0.9016468524932861,0.2995322048664093,0.9786906242370605,0.5510388612747192,0.8987569212913513,0.27710819244384766,0.9789865612983704,0.582160234451294,0.9150272011756897,0.31853583455085754,0.8818886876106262,0.5529764294624329,0.9135878086090088,0.29569318890571594,0.8136059641838074,0.6008150577545166,0.9540606737136841,0.17002826929092407,0.9748303294181824,0.5498422384262085,0.9540964365005493,0.1413796842098236,0.9723869562149048
rest,0.577704131603241,0.23211702704429626,-0.423062801361084,0.9999934434890747,0.5867269039154053,0.2166537493467331,-0.403755247592926,0.9999744296073914,0.5918782353401184,0.21706117689609528,-0.40377897024154663,0.9999727010726929,0.595760703086853,0.21757054328918457,-0.403756320476532,0.9999703764915466,0.5715807676315308,0.21823559701442719,-0.4047885537147522,0.9999686479568481,0.5667380094528198,0.2189355194568634,-0.40481895208358765,0.9999659061431885,0.5623937845230103,0.2198060005903244,-0.4048515260219574,0.999963104724884,0.6019052863121033,0.22745126485824585,-0.26578468084335327,0.9999450445175171,0.5593048930168152,0.22777952253818512,-0.2718105912208557,0.9999355673789978,0.5879548788070679,0.251987487077713,-0.3699283003807068,0.9999936819076538,0.5693515539169312,0.25213587284088135,-0.3716329336166382,0.9999919533729553,0.639944314956665,0.3354625105857849,-0.16249077022075653,0.9999880790710449,0.5242420434951782,0.33448171615600586,-0.1828322410583496,0.9999719262123108,0.6468902826309204,0.46393731236457825,-0.09759081155061722,0.9895389080047607,0.5158181190490723,0.46994832158088684,-0.13109052181243896,0.9811175465583801,0.6403971910476685,0.5878055095672607,-0.222072035074234,0.9860427975654602,0.507388710975647,0.5887587070465088,-0.24145455658435822,0.9694673418998718,0.640045166015625,0.6208373308181763,-0.2606561779975891,0.9700487852096558,0.5041072368621826,0.6239214539527893,-0.28135421872138977,0.9475409984588623,0.6323093771934509,0.6210312247276306,-0.30045631527900696,0.9720324873924255,0.5120298862457275,0.6234499216079712,-0.3236474394798279,0.9504590630531311,0.6296889781951904,0.6115774512290955,-0.23959195613861084,0.9665187001228333,0.5160728096961975,0.612787127494812,-0.2600773274898529,0.9418734312057495,0.6041637659072876,0.5766441226005554,0.008166419342160225,0.9998610019683838,0.5426195859909058,0.573820948600769,-0.008297835476696491,0.9998000264167786,0.5967708826065063,0.7465406060218811,0.02648192085325718,0.9824614524841309,0.5416945219039917,0.7405588626861572,0.024692116305232048,0.9851993322372437,0.5882607102394104,0.9009178280830383,0.29624229669570923,0.9788488149642944,0.5511096715927124,0.8952838182449341,0.2815500497817993,0.97877037525177,0.5822635889053345,0.9145967960357666,0.314010888338089,0.8816032409667969,0.5530849695205688,0.9097321629524231,0.29912063479423523,0.8125765919685364,0.5990501642227173,0.9546140432357788,0.16430717706680298,0.9748119711875916,0.5497860312461853,0.953416109085083,0.14557167887687683,0.971996009349823
rest,0.5777994990348816,0.2321345955133438,-0.4222145080566406,0.9999935030937195,0.5868004560470581,0.2166655957698822,-0.4024089276790619,0.9999744296073914,0.5919668078422546,0.2170799821615219,-0.40242648124694824,0.9999727606773376,0.5957704782485962,0.21757540106773376,-0.40240007638931274,0.9999702572822571,0.5715919733047485,0.21805229783058167,-0.40377077460289,0.9999688267707825,0.5668734312057495,0.21859638392925262,-0.40380603075027466,0.9999664425849915,0.5624864101409912,0.21940135955810547,-0.4038297235965729,0.999963641166687,0.602007269859314,0.22726482152938843,-0.26442447304725647,0.9999443292617798,0.5592973232269287,0.22773435711860657,-0.2717927396297455,0.9999366402626038,0.5879873037338257,0.25198933482170105,-0.3694087862968445,0.9999935030937195,0.5695105791091919,0.25213655829429626,-0.37146955728530884,0.9999918341636658,0.6401160955429077,0.3353434205055237,-0.16226378083229065,0.9999872446060181,0.5241819620132446,0.3345249593257904,-0.1832341104745865,0.9999715089797974,0.6475619077682495,0.46319860219955444,-0.09374703466892242,0.9894325137138367,0.5158109664916992,0.46992895007133484,-0.13553236424922943,0.9816771149635315,0.6407955288887024,0.5865360498428345,-0.21446773409843445,0.9858816862106323,0.5072949528694153,0.5889876484870911,-0.2470816820859909,0.9702149629592896,0.6409963369369507,0.6194688081741333,-0.25107645988464355,0.9696599841117859,0.5041142106056213,0.6242921352386475,-0.2879309356212616,0.9485331177711487,0.6334376931190491,0.6198936700820923,-0.291823148727417,0.9716452956199646,0.5120475888252258,0.6236030459403992,-0.32740718126296997,0.9513397812843323,0.6306232213973999,0.6109476685523987,-0.23244743049144745,0.9661358594894409,0.5160650014877319,0.6129369139671326,-0.26478296518325806,0.9428743124008179,0.6043108105659485,0.5766370296478271,0.008076446130871773,0.9998573064804077,0.5426819324493408,0.5736541152000427,-0.00821022130548954,0.9997972249984741,0.5967704057693481,0.7454099655151367,0.026616975665092468,0.9826489686965942,0.5407930016517639,0.7378794550895691,0.023720594123005867,0.9853036403656006,0.5880283117294312,0.9005486965179443,0.28516843914985657,0.9789470434188843,0.5512232184410095,0.8928540349006653,0.2766992449760437,0.9786158204078674,0.5823616981506348,0.9143677353858948,0.3016754984855652,0.8815922737121582,0.5532991290092468,0.9067501425743103,0.29321813583374023,0.8112336993217468,0.5983646512031555,0.9552324414253235,0.15399035811424255,0.974692165851593,0.5497561693191528,0.9527661800384521,0.14105740189552307,0.9716381430625916
rest,0.5779433250427246,0.23195785284042358,-0.4103974401950836,0.9999935030937195,0.5869038105010986,0.216641366481781,-0.38987916707992554,0.999974250793457,0.5920737385749817,0.21707092225551605,-0.3898995816707611,0.9999726414680481,0.5957945585250854,0.21755287051200867,-0.3898753523826599,0.9999699592590332,0.5716208815574646,0.2176719605922699,-0.3917633593082428,0.9999687671661377,0.567018449306488,0.21808846294879913,-0.3917965292930603,0.9999666213989258,0.5625873804092407,0.21879656612873077,-0.3918111324310303,0.9999638199806213,0.6020828485488892,0.22690549492835999,-0.2517176568508148,0.9999433755874634,0.5592964887619019,0.2274090200662613,-0.2619045078754425,0.999937117099762,0.5880942344665527,0.25180599093437195,-0.35783857107162476,0.9999933242797852,0.5696994066238403,0.2519312798976898,-0.36070889234542847,0.9999916553497314,0.6402984857559204,0.3350220322608948,-0.1505902111530304,0.9999865889549255,0.5241719484329224,0.33459773659706116,-0.17677465081214905,0.9999709725379944,0.648098349571228,0.46180739998817444,-0.08337123692035675,0.9893165230751038,0.5158044099807739,0.46988770365715027,-0.13301116228103638,0.9821671843528748,0.6414177417755127,0.5850096344947815,-0.20871464908123016,0.9857845306396484,0.5072916150093079,0.5890834331512451,-0.2460208684206009,0.9708762168884277,0.6418183445930481,0.618160605430603,-0.24550922214984894,0.9694539308547974,0.5041356682777405,0.6245147585868835,-0.28765496611595154,0.9494006633758545,0.6342114806175232,0.6186376810073853,-0.28678518533706665,0.9714362025260925,0.5121229887008667,0.6236959099769592,-0.32533231377601624,0.9521085619926453,0.6312679052352905,0.610139787197113,-0.22708210349082947,0.965918779373169,0.5160788297653198,0.6130142211914062,-0.2632003724575043,0.9437276721000671,0.6044817566871643,0.5766083598136902,0.008187290281057358,0.9998542666435242,0.5427226424217224,0.5734773278236389,-0.008321041241288185,0.9997950792312622,0.5967686176300049,0.7438481450080872,0.02571827732026577,0.9827725291252136,0.5404216051101685,0.7370889186859131,0.023243850097060204,0.9853814840316772,0.5878995656967163,0.8998204469680786,0.2782094180583954,0.9790265560150146,0.5513401031494141,0.8918259143829346,0.2704150676727295,0.978511393070221,0.582485020160675,0.9139721393585205,0.2945367097854614,0.8815709352493286,0.5534564256668091,0.9055933356285095,0.2865503430366516,0.8100698590278625,0.5981566905975342,0.955507218837738,0.1469559520483017,0.9746074080467224,0.5497517585754395,0.9523969888687134,0.13444578647613525,0.9713795185089111
rest,0.5780534148216248,0.23157407343387604,-0.40704822540283203,0.9999934434890747,0.5869759917259216,0.2165442556142807,-0.3860190212726593,0.9999738335609436,0.5921496152877808,0.21700279414653778,-0.38603654503822327,0.9999723434448242,0.5958163738250732,0.21746303141117096,-0.3860066533088684,0.9999694228172302,0.5716715455055237,0.21723705530166626,-0.3885008692741394,0.9999684691429138,0.5671875476837158,0.21757806837558746,-0.3885365426540375,0.9999666213989258,0.5627308487892151,0.21823231875896454,-0.38855257630348206,0.9999638199806213,0.6021282076835632,0.22654037177562714,-0.2467833310365677,0.9999416470527649,0.5592952966690063,0.2269759178161621,-0.25990021228790283,0.9999371767044067,0.5881708264350891,0.25144368410110474,-0.3542602062225342,0.999993085861206,0.5698863863945007,0.25157859921455383,-0.3579706847667694,0.9999914169311523,0.6403554081916809,0.33492738008499146,-0.1441078931093216,0.9999858140945435,0.5241147875785828,0.334593802690506,-0.17663295567035675,0.9999701976776123,0.6486398577690125,0.4607255756855011,-0.07703612744808197,0.9892340898513794,0.5158033967018127,0.46947622299194336,-0.13333380222320557,0.982689619064331,0.641751229763031,0.583037257194519,-0.2044682800769806,0.9857686758041382,0.5074034929275513,0.5889884233474731,-0.24592871963977814,0.9715484976768494,0.6426552534103394,0.6168304681777954,-0.24145257472991943,0.9693462252616882,0.5042842626571655,0.6244856715202332,-0.2875562310218811,0.9502659440040588,0.6349660158157349,0.6175132989883423,-0.28296515345573425,0.9713283181190491,0.5122841596603394,0.6236696243286133,-0.3253464102745056,0.952882707118988,0.6318801045417786,0.6092312335968018,-0.22306549549102783,0.9658305644989014,0.5161731243133545,0.6129922270774841,-0.2631525993347168,0.9446141123771667,0.6047041416168213,0.576099157333374,0.008238759823143482,0.9998505711555481,0.5429497957229614,0.572881817817688,-0.008374410681426525,0.999792754650116,0.5968315601348877,0.7421768307685852,0.028772300109267235,0.9829093217849731,0.5401782989501953,0.7356549501419067,0.022573765367269516,0.9854419231414795,0.5878197550773621,0.8988983035087585,0.2807808518409729,0.979132890701294,0.5513683557510376,0.8910201787948608,0.26752471923828125,0.9783852696418762,0.5825302004814148,0.9134024381637573,0.29725149273872375,0.8814091682434082,0.5534579157829285,0.9051331281661987,0.283523291349411,0.8080281019210815,0.5978947877883911,0.9555895924568176,0.1489184945821762,0.9745724201202393,0.5498647689819336,0.9520531892776489,0.12981335818767548,0.97109454870224
rest,0.5780847072601318,0.23156237602233887,-0.4018009305000305,0.9999932646751404,0.5869914293289185,0.21654392778873444,-0.38133829832077026,0.9999729990959167,0.5921711325645447,0.21700440347194672,-0.3813555836677551,0.9999716281890869,0.5958173871040344,0.21746236085891724,-0.38132157921791077,0.9999684691429138,0.5716803073883057,0.21713469922542572,-0.38314229249954224,0.999967634677887,0.5672574043273926,0.21743130683898926,-0.3831709027290344,0.9999659657478333,0.562796950340271,0.2180442065000534,-0.3831864297389984,0.9999630451202393,0.6021443605422974,0.22648073732852936,-0.24426738917827606,0.9999393224716187,0.5592977404594421,0.2269047647714615,-0.2543123662471771,0.9999356269836426,0.588187575340271,0.2514205276966095,-0.34976425766944885,0.9999926686286926,0.5699842572212219,0.2515121102333069,-0.352592796087265,0.9999909996986389,0.6405008435249329,0.3348103165626526,-0.1437980979681015,0.9999850988388062,0.5241052508354187,0.33465200662612915,-0.17091834545135498,0.9999693036079407,0.6488810777664185,0.46030357480049133,-0.07802464812994003,0.989194929599762,0.5158049464225769,0.4691861569881439,-0.12795715034008026,0.9828763008117676,0.6419636011123657,0.5828765630722046,-0.20461300015449524,0.9857463240623474,0.5074344873428345,0.58894944190979,-0.23785114288330078,0.9716827869415283,0.6432796716690063,0.6164892315864563,-0.24145004153251648,0.9692729711532593,0.5043319463729858,0.6244858503341675,-0.2783474922180176,0.9502963423728943,0.635444700717926,0.6171460747718811,-0.28282520174980164,0.9712499976158142,0.512413501739502,0.623663604259491,-0.3161831498146057,0.9528558254241943,0.632278323173523,0.6088894605636597,-0.22309771180152893,0.9657714366912842,0.5162739753723145,0.6129892468452454,-0.2551290988922119,0.9446194767951965,0.6047240495681763,0.5761319398880005,0.008014899678528309,0.9998475313186646,0.542979896068573,0.572858989238739,-0.00815004762262106,0.999791145324707,0.5967584252357483,0.7422255873680115,0.02901141718029976,0.9831278920173645,0.5401333570480347,0.7354813814163208,0.022538166493177414,0.985658586025238,0.5876399874687195,0.8989599347114563,0.27490758895874023,0.9795015454292297,0.5513911247253418,0.8912352323532104,0.2659129500389099,0.9785931706428528,0.5825453996658325,0.9136006832122803,0.2903584837913513,0.8824109435081482,0.553516149520874,0.9053932428359985,0.28155967593193054,0.8089266419410706,0.5976263284683228,0.9558505415916443,0.14121969044208527,0.9748936891555786,0.5497921705245972,0.9520564675331116,0.12875673174858093,0.971269965171814
rest,0.5780843496322632,0.2314857393503189,-0.3738390803337097,0.9999929070472717,0.5869929194450378,0.2165188491344452,-0.3535788357257843,0.9999715089797974,0.59217369556427,0.2169920802116394,-0.35360974073410034,0.9999701380729675,0.595817506313324,0.21744607388973236,-0.35358068346977234,0.9999668002128601,0.5716786980628967,0.21696095168590546,-0.3549438714981079,0.9999659657478333,0.5672714710235596,0.21722474694252014,-0.3549603223800659,0.9999642968177795,0.5628028512001038,0.21781709790229797,-0.35498175024986267,0.9999611973762512,0.6021662354469299,0.22636058926582336,-0.21930286288261414,0.9999355673789978,0.5592968463897705,0.22673580050468445,-0.22714221477508545,0.9999323487281799,0.5881870985031128,0.2513488829135895,-0.322968065738678,0.9999921321868896,0.5700000524520874,0.25134575366973877,-0.3251158893108368,0.9999903440475464,0.6405937671661377,0.33478254079818726,-0.12336958944797516,0.9999845027923584,0.5241072773933411,0.3346538543701172,-0.1496289074420929,0.9999685883522034,0.6490501761436462,0.4600636065006256,-0.06315042078495026,0.9890828728675842,0.5160679817199707,0.4688184857368469,-0.1076984629034996,0.9828275442123413,0.6424816846847534,0.5823124647140503,-0.19427382946014404,0.9857558012008667,0.5075124502182007,0.5888590216636658,-0.21724554896354675,0.9717400670051575,0.6438518166542053,0.6157967448234558,-0.2317429482936859,0.9693682193756104,0.5043953061103821,0.624475359916687,-0.2573513984680176,0.950398325920105,0.636030912399292,0.6164858937263489,-0.2729816734790802,0.9713261723518372,0.5125243663787842,0.6236486434936523,-0.29630184173583984,0.9529079794883728,0.6328786611557007,0.6083372831344604,-0.21283885836601257,0.9658747911453247,0.5163797736167908,0.6129833459854126,-0.23501673340797424,0.9447072148323059,0.60472571849823,0.5762348175048828,0.00839068554341793,0.9998447299003601,0.5429819226264954,0.5728663802146912,-0.008518470451235771,0.9997900128364563,0.5967499017715454,0.7423714995384216,0.028810590505599976,0.9828292727470398,0.5399781465530396,0.7357655763626099,0.017804179340600967,0.9855868220329285,0.5875526666641235,0.8985162973403931,0.27177363634109497,0.9791383743286133,0.551379919052124,0.8913649320602417,0.25623658299446106,0.9781971573829651,0.5825456380844116,0.9130216836929321,0.28735262155532837,0.881793200969696,0.5534988641738892,0.9055185914039612,0.27167755365371704,0.8066559433937073,0.597579836845398,0.9559374451637268,0.14060182869434357,0.974371075630188,0.5497907400131226,0.9520566463470459,0.12031559646129608,0.9706425070762634
rest,0.5781036615371704,0.23142990469932556,-0.3863593637943268,0.9999929070472717,0.5870154500007629,0.21650288999080658,-0.36651259660720825,0.9999714493751526,0.5922014117240906,0.21698592603206635,-0.3665408492088318,0.9999700784683228,0.5958223342895508,0.21743609011173248,-0.3665156960487366,0.9999666213989258,0.5716832280158997,0.21682986617088318,-0.36794334650039673,0.9999660849571228,0.5673032402992249,0.21707503497600555,-0.36796432733535767,0.9999645352363586,0.5628290772438049,0.21764793992042542,-0.3679892420768738,0.9999614357948303,0.6021930575370789,0.22630436718463898,-0.23048169910907745,0.9999347925186157,0.5592933893203735,0.22662054002285004,-0.23829646408557892,0.9999328255653381,0.5881928205490112,0.25129690766334534,-0.3344418406486511,0.9999920129776001,0.5700427293777466,0.25124597549438477,-0.3365628719329834,0.9999902248382568,0.6405954957008362,0.33467018604278564,-0.13026316463947296,0.9999840259552002,0.524067759513855,0.3346543610095978,-0.15532556176185608,0.9999684691429138,0.6493398547172546,0.4599868953227997,-0.06746324896812439,0.9890612363815308,0.5160744190216064,0.46878331899642944,-0.1113031655550003,0.9831589460372925,0.642776608467102,0.5823699235916138,-0.19687315821647644,0.9857901930809021,0.5075534582138062,0.5888796448707581,-0.22006893157958984,0.9721206426620483,0.6441940069198608,0.6156742572784424,-0.2343878298997879,0.9693892002105713,0.5045135617256165,0.6244936585426331,-0.26122143864631653,0.950863242149353,0.6364434957504272,0.6163790225982666,-0.27556997537612915,0.9713395833969116,0.5126699209213257,0.6236549615859985,-0.29743558168411255,0.9533126354217529,0.6333193182945251,0.6082800626754761,-0.2153206169605255,0.9659305810928345,0.5164702534675598,0.6130043268203735,-0.23615741729736328,0.9451894760131836,0.6048486232757568,0.5762426257133484,0.008816501125693321,0.9998420476913452,0.5430871248245239,0.572869062423706,-0.008941876702010632,0.9997904896736145,0.5967868566513062,0.7424575090408325,0.03247769922018051,0.9825712442398071,0.5399311780929565,0.7358795404434204,0.01678210310637951,0.9855455160140991,0.5875300765037537,0.8984520435333252,0.2725013792514801,0.9788265824317932,0.551395058631897,0.8914784789085388,0.2549012005329132,0.9779791235923767,0.582569420337677,0.9129477143287659,0.2883692979812622,0.881329357624054,0.5534997582435608,0.9056658148765564,0.2703512907028198,0.8052007555961609,0.5975936651229858,0.95595383644104,0.14365075528621674,0.9739512801170349,0.5497878789901733,0.9520594477653503,0.1176912933588028,0.9701976180076599
rest,0.5781400203704834,0.23155710101127625,-0.3950681984424591,0.999992847442627,0.5870462656021118,0.21654480695724487,-0.37510913610458374,0.9999710917472839,0.5922282934188843,0.21703341603279114,-0.37512314319610596,0.9999697208404541,0.5958262085914612,0.2174735814332962,-0.3750961124897003,0.9999661445617676,0.5716989636421204,0.2168290615081787,-0.37688887119293213,0.9999659061431885,0.5673462748527527,0.21707259118556976,-0.37692373991012573,0.9999645352363586,0.5628620982170105,0.21764595806598663,-0.3769397437572479,0.9999613761901855,0.6022049784660339,0.22630903124809265,-0.23850098252296448,0.9999335408210754,0.5592902898788452,0.226676806807518,-0.24850678443908691,0.9999326467514038,0.5881961584091187,0.25138992071151733,-0.3429521918296814,0.999991774559021,0.5700937509536743,0.2513059377670288,-0.34572020173072815,0.9999899864196777,0.6406527757644653,0.3346606492996216,-0.1359691321849823,0.9999834299087524,0.5239611864089966,0.33473101258277893,-0.16414883732795715,0.9999681711196899,0.6494720578193665,0.4596542716026306,-0.0690111368894577,0.9890298843383789,0.5161206126213074,0.46880683302879333,-0.12101365625858307,0.9833876490592957,0.6428731679916382,0.582293689250946,-0.1983029842376709,0.9857257008552551,0.5075598955154419,0.5888795852661133,-0.22948011755943298,0.9724446535110474,0.6442775726318359,0.6155425906181335,-0.23579883575439453,0.9692105054855347,0.5045174360275269,0.6244980096817017,-0.27062925696372986,0.9512788653373718,0.6365506052970886,0.6162044405937195,-0.27697694301605225,0.9711633920669556,0.5126728415489197,0.6236640214920044,-0.3064047694206238,0.9536726474761963,0.6334462761878967,0.6081199645996094,-0.21669013798236847,0.9657600522041321,0.5164719820022583,0.6130140423774719,-0.24567298591136932,0.94558185338974,0.6049052476882935,0.5761199593544006,0.008888646960258484,0.9998393058776855,0.5431157350540161,0.5726861953735352,-0.009014846757054329,0.9997891783714294,0.5967915654182434,0.7419785857200623,0.03221137821674347,0.9826691746711731,0.5398809909820557,0.7357956171035767,0.016988622024655342,0.9856565594673157,0.587407648563385,0.8980771899223328,0.27386635541915894,0.9789255261421204,0.5514398813247681,0.8912931680679321,0.25756949186325073,0.9780876636505127,0.5825740694999695,0.9126518368721008,0.2898055911064148,0.8817733526229858,0.5535775423049927,0.905434787273407,0.2734676003456116,0.8053616881370544,0.5972597002983093,0.9560123682022095,0.14396637678146362,0.9739876389503479,0.5497870445251465,0.9519880414009094,0.12065370380878448,0.9702348113059998
rest,0.5781477093696594,0.23149673640727997,-0.3972023129463196,0.9999927878379822,0.5870492458343506,0.21652260422706604,-0.3771747648715973,0.9999709129333496,0.5922363996505737,0.21701779961585999,-0.3771916627883911,0.999969482421875,0.5958272814750671,0.21745064854621887,-0.3771638870239258,0.9999658465385437,0.5717002153396606,0.21674393117427826,-0.3789893686771393,0.9999658465385437,0.5673591494560242,0.21698226034641266,-0.3790225684642792,0.9999645352363586,0.5628744959831238,0.2175496369600296,-0.3790413737297058,0.9999613761901855,0.6022199988365173,0.22619548439979553,-0.24009601771831512,0.9999322295188904,0.5592876672744751,0.2266184240579605,-0.2501622140407562,0.9999325275421143,0.5882022976875305,0.2512924373149872,-0.3448989689350128,0.9999915957450867,0.5701231956481934,0.2512124478816986,-0.3476596176624298,0.9999898076057434,0.6406818628311157,0.3345628082752228,-0.1370849907398224,0.9999828934669495,0.5239530801773071,0.334838330745697,-0.164976105093956,0.9999681115150452,0.6494663953781128,0.45953166484832764,-0.07075290381908417,0.9889618158340454,0.5161617994308472,0.4688066840171814,-0.12453045696020126,0.9836581349372864,0.642867922782898,0.5823342800140381,-0.19845987856388092,0.9857512712478638,0.5075806379318237,0.5888673067092896,-0.23285123705863953,0.9728429317474365,0.6442617177963257,0.6155107617378235,-0.23609276115894318,0.9692331552505493,0.5045465230941772,0.6245147585868835,-0.27422934770584106,0.9518457651138306,0.6365480422973633,0.6161156892776489,-0.27753421664237976,0.9711809158325195,0.5126842856407166,0.6236941814422607,-0.3097606599330902,0.954188346862793,0.6334432363510132,0.6080590486526489,-0.21704986691474915,0.9658015370368958,0.5164769887924194,0.6130335330963135,-0.24901211261749268,0.9461567401885986,0.6050540804862976,0.5761232376098633,0.010340209119021893,0.9998375773429871,0.5432425737380981,0.5726863145828247,-0.010469822213053703,0.9997909665107727,0.5968440771102905,0.7418299317359924,0.037573982030153275,0.9826194643974304,0.5398727655410767,0.7357775568962097,0.015828926116228104,0.9858466386795044,0.5873616933822632,0.8977853059768677,0.28379788994789124,0.9789618849754333,0.5514514446258545,0.8913653492927551,0.2558458745479584,0.9782557487487793,0.5825764536857605,0.9123271703720093,0.2998243272304535,0.8829658627510071,0.5535763502120972,0.9055070281028748,0.2715272009372711,0.8055490851402283,0.5972820520401001,0.9560325741767883,0.1556074023246765,0.9740099310874939,0.5497945547103882,0.9519850611686707,0.11844654381275177,0.9703085422515869
